subset_frame_idx,original_frame_idx,window_id,video_path,image_path,notes
100,550,3,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000550.jpg,window_based_dense_subset;mid_overlap_candidate
101,551,3,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000551.jpg,window_based_dense_subset;mid_overlap_candidate
102,552,3,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000552.jpg,window_based_dense_subset;mid_overlap_candidate
103,553,3,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000553.jpg,window_based_dense_subset;mid_overlap_candidate
104,554,3,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000554.jpg,window_based_dense_subset;mid_overlap_candidate
105,555,3,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000555.jpg,window_based_dense_subset;mid_overlap_candidate
106,556,3,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000556.jpg,window_based_dense_subset;mid_overlap_candidate
107,557,3,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000557.jpg,window_based_dense_subset;mid_overlap_candidate
108,558,3,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000558.jpg,window_based_dense_subset;mid_overlap_candidate
109,559,3,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000559.jpg,window_based_dense_subset;mid_overlap_candidate
110,560,3,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000560.jpg,window_based_dense_subset;mid_overlap_candidate
111,561,3,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000561.jpg,window_based_dense_subset;mid_overlap_candidate
112,562,3,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000562.jpg,window_based_dense_subset;mid_overlap_candidate
113,563,3,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000563.jpg,window_based_dense_subset;mid_overlap_candidate
114,564,3,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000564.jpg,window_based_dense_subset;mid_overlap_candidate
115,565,3,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000565.jpg,window_based_dense_subset;mid_overlap_candidate
116,566,3,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000566.jpg,window_based_dense_subset;mid_overlap_candidate
117,567,3,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000567.jpg,window_based_dense_subset;mid_overlap_candidate
118,568,3,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000568.jpg,window_based_dense_subset;mid_overlap_candidate
119,569,3,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000569.jpg,window_based_dense_subset;mid_overlap_candidate
120,720,4,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000720.jpg,window_based_dense_subset;mid_clip_identity_pressure
121,721,4,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000721.jpg,window_based_dense_subset;mid_clip_identity_pressure
122,722,4,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000722.jpg,window_based_dense_subset;mid_clip_identity_pressure
123,723,4,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000723.jpg,window_based_dense_subset;mid_clip_identity_pressure
124,724,4,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000724.jpg,window_based_dense_subset;mid_clip_identity_pressure
125,725,4,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000725.jpg,window_based_dense_subset;mid_clip_identity_pressure
126,726,4,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000726.jpg,window_based_dense_subset;mid_clip_identity_pressure
127,727,4,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000727.jpg,window_based_dense_subset;mid_clip_identity_pressure
128,728,4,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000728.jpg,window_based_dense_subset;mid_clip_identity_pressure
129,729,4,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000729.jpg,window_based_dense_subset;mid_clip_identity_pressure
130,730,4,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000730.jpg,window_based_dense_subset;mid_clip_identity_pressure
131,731,4,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000731.jpg,window_based_dense_subset;mid_clip_identity_pressure
132,732,4,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000732.jpg,window_based_dense_subset;mid_clip_identity_pressure
133,733,4,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000733.jpg,window_based_dense_subset;mid_clip_identity_pressure
134,734,4,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000734.jpg,window_based_dense_subset;mid_clip_identity_pressure
135,735,4,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000735.jpg,window_based_dense_subset;mid_clip_identity_pressure
136,736,4,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000736.jpg,window_based_dense_subset;mid_clip_identity_pressure
137,737,4,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000737.jpg,window_based_dense_subset;mid_clip_identity_pressure
138,738,4,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000738.jpg,window_based_dense_subset;mid_clip_identity_pressure
139,739,4,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000739.jpg,window_based_dense_subset;mid_clip_identity_pressure
140,740,4,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000740.jpg,window_based_dense_subset;mid_clip_identity_pressure
141,741,4,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000741.jpg,window_based_dense_subset;mid_clip_identity_pressure
142,742,4,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000742.jpg,window_based_dense_subset;mid_clip_identity_pressure
143,743,4,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000743.jpg,window_based_dense_subset;mid_clip_identity_pressure
144,744,4,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000744.jpg,window_based_dense_subset;mid_clip_identity_pressure
145,745,4,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000745.jpg,window_based_dense_subset;mid_clip_identity_pressure
146,746,4,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000746.jpg,window_based_dense_subset;mid_clip_identity_pressure
147,747,4,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000747.jpg,window_based_dense_subset;mid_clip_identity_pressure
148,748,4,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000748.jpg,window_based_dense_subset;mid_clip_identity_pressure
149,749,4,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000749.jpg,window_based_dense_subset;mid_clip_identity_pressure
150,900,5,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000900.jpg,window_based_dense_subset;late_mid_reentry_candidate
151,901,5,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000901.jpg,window_based_dense_subset;late_mid_reentry_candidate
152,902,5,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000902.jpg,window_based_dense_subset;late_mid_reentry_candidate
153,903,5,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000903.jpg,window_based_dense_subset;late_mid_reentry_candidate
154,904,5,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000904.jpg,window_based_dense_subset;late_mid_reentry_candidate
155,905,5,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000905.jpg,window_based_dense_subset;late_mid_reentry_candidate
156,906,5,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000906.jpg,window_based_dense_subset;late_mid_reentry_candidate
157,907,5,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000907.jpg,window_based_dense_subset;late_mid_reentry_candidate
158,908,5,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000908.jpg,window_based_dense_subset;late_mid_reentry_candidate
159,909,5,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000909.jpg,window_based_dense_subset;late_mid_reentry_candidate
160,910,5,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000910.jpg,window_based_dense_subset;late_mid_reentry_candidate
161,911,5,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000911.jpg,window_based_dense_subset;late_mid_reentry_candidate
162,912,5,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000912.jpg,window_based_dense_subset;late_mid_reentry_candidate
163,913,5,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000913.jpg,window_based_dense_subset;late_mid_reentry_candidate
164,914,5,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000914.jpg,window_based_dense_subset;late_mid_reentry_candidate
165,915,5,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000915.jpg,window_based_dense_subset;late_mid_reentry_candidate
166,916,5,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000916.jpg,window_based_dense_subset;late_mid_reentry_candidate
167,917,5,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000917.jpg,window_based_dense_subset;late_mid_reentry_candidate
168,918,5,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000918.jpg,window_based_dense_subset;late_mid_reentry_candidate
169,919,5,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000919.jpg,window_based_dense_subset;late_mid_reentry_candidate
170,920,5,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000920.jpg,window_based_dense_subset;late_mid_reentry_candidate
171,921,5,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000921.jpg,window_based_dense_subset;late_mid_reentry_candidate
172,922,5,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000922.jpg,window_based_dense_subset;late_mid_reentry_candidate
173,923,5,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000923.jpg,window_based_dense_subset;late_mid_reentry_candidate
174,924,5,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000924.jpg,window_based_dense_subset;late_mid_reentry_candidate
175,925,5,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000925.jpg,window_based_dense_subset;late_mid_reentry_candidate
176,926,5,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000926.jpg,window_based_dense_subset;late_mid_reentry_candidate
177,927,5,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000927.jpg,window_based_dense_subset;late_mid_reentry_candidate
178,928,5,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000928.jpg,window_based_dense_subset;late_mid_reentry_candidate
179,929,5,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f000929.jpg,window_based_dense_subset;late_mid_reentry_candidate
180,1080,6,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001080.jpg,window_based_dense_subset;late_clip_overlap_and_occlusion_candidate
181,1081,6,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001081.jpg,window_based_dense_subset;late_clip_overlap_and_occlusion_candidate
182,1082,6,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001082.jpg,window_based_dense_subset;late_clip_overlap_and_occlusion_candidate
183,1083,6,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001083.jpg,window_based_dense_subset;late_clip_overlap_and_occlusion_candidate
184,1084,6,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001084.jpg,window_based_dense_subset;late_clip_overlap_and_occlusion_candidate
185,1085,6,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001085.jpg,window_based_dense_subset;late_clip_overlap_and_occlusion_candidate
186,1086,6,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001086.jpg,window_based_dense_subset;late_clip_overlap_and_occlusion_candidate
187,1087,6,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001087.jpg,window_based_dense_subset;late_clip_overlap_and_occlusion_candidate
188,1088,6,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001088.jpg,window_based_dense_subset;late_clip_overlap_and_occlusion_candidate
189,1089,6,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001089.jpg,window_based_dense_subset;late_clip_overlap_and_occlusion_candidate
190,1090,6,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001090.jpg,window_based_dense_subset;late_clip_overlap_and_occlusion_candidate
191,1091,6,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001091.jpg,window_based_dense_subset;late_clip_overlap_and_occlusion_candidate
192,1092,6,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001092.jpg,window_based_dense_subset;late_clip_overlap_and_occlusion_candidate
193,1093,6,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001093.jpg,window_based_dense_subset;late_clip_overlap_and_occlusion_candidate
194,1094,6,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001094.jpg,window_based_dense_subset;late_clip_overlap_and_occlusion_candidate
195,1095,6,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001095.jpg,window_based_dense_subset;late_clip_overlap_and_occlusion_candidate
196,1096,6,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001096.jpg,window_based_dense_subset;late_clip_overlap_and_occlusion_candidate
197,1097,6,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001097.jpg,window_based_dense_subset;late_clip_overlap_and_occlusion_candidate
198,1098,6,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001098.jpg,window_based_dense_subset;late_clip_overlap_and_occlusion_candidate
199,1099,6,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001099.jpg,window_based_dense_subset;late_clip_overlap_and_occlusion_candidate
200,1100,6,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001100.jpg,window_based_dense_subset;late_clip_overlap_and_occlusion_candidate
201,1101,6,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001101.jpg,window_based_dense_subset;late_clip_overlap_and_occlusion_candidate
